datapoint averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
287 100 10 16.160283535 0.050531757 2.8988 0.0409048 2.06836 2.7423 3.51899 3.29775 54.7624 50.9402 5.11334 -28.4657 -59.2025 0.809486 0.137843 0.0971462 -23.2743 10.6565 2.54997 -4.63061 43.746611 0.146481 -0.711642 -1.48006 3766.19
288 100 10 16.220190786 0.059907251 2.95248 0.0536854 2.06882 2.73923 3.51899 3.29775 48.5381 -6.22426 5.13568 -14.8508 13.6149 0.896142 0.150644 0.0866562 -23.2743 10.6565 2.54997 -4.63061 43.923486 0.176875 -0.37127 0.340372 3835.94
289 100 10 16.279646514 0.059455728 2.98139 0.0289032 2.06929 2.73606 3.51899 3.18069 35.1167 -13.4215 5.15109 -20.4893 -5.63849 0.486131 0.281392 -0.410012 -23.2743 10.6565 2.54997 -4.63061 44.100747 0.177261 -0.512233 -0.140962 3873.49
290 100 10 16.339855782 0.060209268 3.04876 0.0673718 2.06979 2.73474 3.51899 3.04876 4.49144 -30.6252 5.15076 -9.07735 11.412 1.11896 0.393288 0.632831 -23.2743 10.6565 2.54997 -4.63061 44.284311 0.183564 -0.226934 0.285299 3961.02
291 100 10 16.399823193 0.059967411 3.11427 0.0655086 2.07033 2.73685 3.51899 3.11427 4.79092 0.299481 5.15057 -10.2628 -1.18545 1.0924 0.502529 -0.026558 -23.2743 10.6565 2.54997 -4.63061 44.471066 0.186755 -0.25657 -0.0296361 4046.13
292 100 10 16.450655911 0.050832718 3.18628 0.07201 2.0709 2.74239 3.51899 3.18628 4.82206 0.0311397 5.1504 -8.52777 1.73502 1.41661 0.590956 0.324205 -23.2743 10.6565 2.54997 -4.61224 44.633033 0.161967 -0.213194 0.0433755 4139.69
293 100 10 16.510500986 0.059845075 3.25843 0.0721538 2.07151 2.74868 3.51899 3.25843 4.41747 -0.404594 5.15003 -10.4846 -1.95683 1.20568 0.773775 -0.210932 -23.2743 10.6565 2.54997 -4.61224 44.828034 0.195001 -0.262115 -0.0489208 4233.43
294 100 10 16.570241228 0.059740242 2.98266 -0.275776 2.07198 2.75178 3.51899 3.25843 4.24292 -0.174546 5.14956 28.5404 39.025 -4.61625 0.31215 -5.82192 -23.2743 10.6565 2.54997 -4.61625 45.006219 0.178185 0.71351 0.975625 3875.14
295 100 10 16.629485244 0.059244016 2.87323 -0.109428 2.07239 2.754 3.51899 3.25843 3.5426 -0.70032 5.14874 2.22917 -26.3112 -1.84707 0.127443 2.76917 -23.2743 10.6565 2.54997 -4.61625 45.176441 0.170222 0.0557292 -0.657781 3732.97
296 100 10 16.67995428 0.050469036 2.91882 0.0455966 2.07282 2.75682 3.51899 3.25843 4.15302 0.610413 5.14823 5.22243 2.99326 0.903457 0.146555 2.75053 -23.2743 10.6565 2.54997 -4.61625 45.323751 0.14731 0.130561 0.0748316 3792.21
297 100 10 16.740282141 0.060327861 3.00289 0.0840642 2.0733 2.76055 3.51899 3.25843 4.31957 0.166556 5.1478 -0.597349 -5.81978 1.39346 0.204952 0.49 -23.2743 10.6565 2.54997 -4.61625 45.504909 0.181158 -0.0149337 -0.145495 3901.42
298 100 10 16.799975695 0.059693554 3.09816 0.0952721 2.07382 2.76523 3.51899 3.25843 4.98243 0.662861 5.14772 -5.34268 -4.74534 1.59602 0.274939 0.202563 -23.2743 10.6565 2.54997 -4.61625 45.689849 0.18494 -0.133567 -0.118633 4025.2
299 100 10 16.85020105 0.050225355 3.17084 0.0726769 2.07438 2.77064 3.51899 3.25843 5.19118 0.208748 5.14774 -10.8092 -5.46654 1.44702 0.371028 -0.149003 -23.2743 10.6565 2.54997 -4.61625 45.849105 0.159256 -0.270231 -0.136663 4119.63
300 100 10 16.909621451 0.059420401 3.24298 0.0721388 2.07498 2.77677 3.51899 3.25843 7.25184 2.06066 5.14882 -15.373 -4.56374 1.21404 0.380536 -0.232975 -23.2743 10.6565 2.54997 -4.61625 46.041804 0.192699 -0.384324 -0.114094 4213.35
301 100 10 16.960767322 0.051145871 3.32651 0.0835347 2.07562 2.78374 3.51899 3.32651 7.7998 0.54796 5.15017 -18.2542 -2.88126 1.63326 0.434622 0.419223 -23.2743 10.6565 2.54997 -4.61625 46.211941 0.170137 -0.456356 -0.0720316 4321.88
302 100 10 17.019470056 0.058702734 3.42301 0.0965002 2.07631 2.79167 3.51899 3.42301 7.67641 -0.123391 5.15146 -17.603 0.651225 1.64388 0.457349 0.0106143 -23.2743 10.6565 2.54997 -4.61625 46.412881 0.20094 -0.440075 0.0162806 4447.26
303 100 10 17.070142869 0.050672813 3.49506 0.0720475 2.07703 2.80033 3.51899 3.49506 7.23409 -0.44232 5.15252 -14.3642 3.23876 1.42182 0.478963 -0.222061 -23.2743 10.6565 2.54997 -4.61625 46.589985 0.177104 -0.359106 0.0809691 4540.86
304 100 10 17.13100414 0.060861271 3.51677 0.0217149 2.07777 2.8092 3.51899 3.51677 6.69503 -0.539057 5.15331 -12.4251 1.9391 0.356794 0.976267 -1.06502 -23.2743 10.6565 2.54997 -4.61625 46.80402 0.214035 -0.310629 0.0484775 4569.08
305 100 10 17.189979579 0.058975439 3.56623 0.0494609 2.07853 2.81798 3.56623 3.56623 6.60902 -0.0860149 5.15405 -0.454738 11.9704 0.838669 1.24484 0.481875 -23.2743 10.6565 2.54997 -4.61625 47.01434 0.21032 -0.0113684 0.29926 4633.34
306 100 10 17.240102374 0.050122795 3.54021 -0.0260284 2.07927 2.82657 3.56623 3.56623 6.36004 -0.248979 5.15467 6.15575 6.61049 -0.519293 1.10257 -1.35796 -23.2743 10.6565 2.54997 -4.61625 47.191785 0.177445 0.153894 0.165262 4599.52
307 100 10 17.300525403 0.060423029 3.46187 -0.0783348 2.07997 2.83441 3.56623 3.56623 6.03418 -0.325857 5.15512 9.69919 3.54344 -1.29644 0.833577 -0.777147 -23.2743 10.6565 2.54997 -4.61625 47.400962 0.209177 0.24248 0.088586 4497.75
308 100 10 17.351412265 0.050886862 3.42775 -0.0341201 2.08066 2.8419 3.56623 3.56623 5.92446 -0.109725 5.15551 15.0586 5.35945 -0.670509 0.606924 0.625931 -23.2743 10.6565 2.54997 -4.61625 47.575389 0.174427 0.376466 0.133986 4453.42
309 100 10 17.410115511 0.058703246 3.32409 -0.103658 2.08129 2.84828 3.56623 3.56623 4.87478 -1.04968 5.15536 18.5519 3.49326 -1.76579 0.285643 -1.09528 -23.2743 10.6565 2.54997 -4.61625 47.770524 0.195135 0.463798 0.0873316 4318.74
310 100 10 17.469167974 0.059052463 3.10504 -0.219057 2.08181 2.8524 3.56623 3.56623 4.72557 -0.149205 5.15515 14.9389 -3.61298 -3.70953 -0.206714 -1.94373 -23.2743 10.6565 2.54997 -4.61625 47.953884 0.18336 0.373473 -0.0903246 4034.14
311 100 10 17.519857332 0.050689358 3.08278 -0.0222573 2.08232 2.85617 3.56623 3.56623 4.37299 -0.35258 5.15475 11.2024 -3.73654 -0.439093 -0.413949 3.27043 -23.2743 10.6565 2.54997 -4.61625 48.110148 0.156264 0.28006 -0.0934135 4005.22
312 100 10 17.569949215 0.050091883 3.02958 -0.0531981 2.0828 2.85918 3.56623 3.56623 4.21793 -0.155064 5.15427 0.825523 -10.3769 -1.06201 -0.684538 -0.622918 -23.2743 10.6565 2.54997 -4.61625 48.261905 0.151757 0.0206381 -0.259421 3936.1
313 100 10 17.629925234 0.059976019 2.97701 -0.0525706 2.08326 2.86174 3.56623 3.56623 4.16497 -0.0529567 5.15377 -16.728 -17.5535 -0.876527 -0.914372 0.185484 -23.2743 10.6565 2.54997 -4.61625 48.440454 0.178549 -0.4182 -0.438838 3867.8
314 100 10 17.680051709 0.050126475 2.96595 -0.0110564 2.08371 2.86344 3.56623 3.56623 4.06601 -0.0989569 5.15322 -20.4178 -3.68979 -0.220571 -0.972109 0.655956 -23.2743 10.6565 2.54997 -4.61625 48.589127 0.148673 -0.510445 -0.0922447 3853.44
315 100 10 17.740718451 0.060666742 2.8222 -0.143757 2.08408 2.86434 3.56623 3.56623 3.97303 -0.0929808 5.15262 -26.5596 -6.1418 -2.36962 -1.29294 -2.14905 -23.2743 10.6565 2.54997 -4.61625 48.760341 0.171214 -0.66399 -0.153545 3666.67
316 100 10 17.800315588 0.059597137 2.8222 0 2.08446 2.86626 3.56623 3.56623 3.81747 -0.155567 5.15194 -25.1921 1.36747 0 -1.24101 2.36962 -23.2743 10.6565 2.54997 -4.61625 48.928536 0.168195 -0.629803 0.0341867 3666.67
317 100 10 17.860258455 0.059942867 2.89411 0.0719085 2.08487 2.8689 3.56623 3.56623 3.72545 -0.0920121 5.15122 -20.7105 4.48166 1.19962 -0.991403 1.19962 -23.2743 10.6565 2.54997 -4.61625 49.102017 0.173481 -0.517761 0.112042 3760.09
318 100 10 17.919219238 0.058960783 2.8898 -0.00430417 2.08527 2.8715 3.56623 3.56623 3.58694 -0.138509 5.15043 -14.215 6.49548 -0.0730006 -0.931652 -1.27262 -23.2743 10.6565 2.54997 -4.61625 49.272402 0.170385 -0.355374 0.162387 3754.5
319 100 10 17.970184373 0.050965135 2.87991 -0.00989079 2.08568 2.87401 3.56623 3.56623 3.57594 -0.0110017 5.14963 -6.30265 7.91233 -0.19407 -0.77448 -0.121069 -23.2743 10.6565 2.54997 -4.61625 49.419177 0.146775 -0.157566 0.197808 3741.65
320 100 10 18.030190408 0.060006035 2.86875 -0.011162 2.08607 2.87602 3.56623 3.56623 3.5403 -0.0356469 5.14882 10.5279 16.8306 -0.186015 -0.422129 0.00805449 -23.2743 10.6565 2.54997 -4.61625 49.591319 0.172142 0.263199 0.420765 3727.15
321 100 10 18.08941996 0.059229552 2.86624 -0.00251174 2.08647 2.87687 3.56623 3.56623 3.54192 0.00162391 5.148 14.1078 3.5799 -0.0424069 -0.38246 0.143608 -23.2743 10.6565 2.54997 -4.61625 49.761085 0.169766 0.352696 0.0894975 3723.88
322 100 10 18.140625352 0.051205392 2.854 -0.012239 2.08686 2.87684 3.56623 3.56623 3.30943 -0.232493 5.14707 19.2444 5.1366 -0.239017 -0.300161 -0.196611 -23.2743 10.6565 2.54997 -4.61625 49.907225 0.14614 0.481111 0.128415 3707.98
323 100 10 18.199961656 0.059336304 2.8222 -0.0318007 2.08723 2.87574 3.56623 3.56623 2.99212 -0.317305 5.14598 16.6377 -2.60669 -0.535941 -0.266102 -0.296923 -23.2743 10.6565 2.54997 -4.61625 50.074684 0.167459 0.415944 -0.0651672 3666.67
324 100 10 18.250413189 0.050451533 2.8222 0 2.0876 2.87426 3.56623 3.56623 2.8711 -0.121027 5.14483 6.33284 -10.3049 0 -0.244045 0.535941 -23.2743 10.6565 2.54997 -4.61625 50.217068 0.142384 0.158321 -0.257623 3666.67
325 100 10 18.300434415 0.050021226 2.8222 0 2.08797 2.87555 3.56623 3.56623 3.09143 0.220339 5.1438 -6.44048 -12.7733 0 -0.00708339 0 -23.2743 10.6565 2.54997 -4.61625 50.358238 0.14117 -0.161012 -0.319333 3666.67
326 100 10 18.359669823 0.059235408 2.8222 0 2.08834 2.87747 3.56623 3.56623 2.92129 -0.170141 5.14268 -16.5531 -10.1126 0 -0.00708339 0 -23.2743 10.6565 2.54997 -4.61625 50.525412 0.167174 -0.413828 -0.252816 3666.67
327 100 10 18.410100332 0.050430509 2.8222 0 2.08871 2.8794 3.56623 3.56623 2.76765 -0.153644 5.14148 -25.3372 -8.78412 0 -0.127045 0 -23.2743 10.6565 2.54997 -4.61625 50.667737 0.142325 -0.633431 -0.219603 3666.67
328 100 10 18.470087647 0.059987315 2.8222 0 2.08908 2.88047 3.56623 3.56623 2.63307 -0.134576 5.14021 -32.8148 -7.47761 0 -0.119745 0 -23.2743 10.6565 2.54997 -4.61625 50.837033 0.169296 -0.820371 -0.18694 3666.67
329 100 10 18.5304965 0.060408853 2.8222 0 2.08945 2.8805 3.56623 3.56623 2.92754 0.294462 5.1391 -33.776 -0.961127 0 -0.100338 0 -23.2743 10.6565 2.54997 -4.61625 51.007519 0.170486 -0.844399 -0.0240282 3666.67
330 100 10 18.590152166 0.059655666 2.8222 0 2.08982 2.87977 3.56623 3.56623 5.48805 2.56051 5.13928 -44.0263 -10.2504 0 -0.0817365 0 -23.2743 10.6565 2.54997 -4.61625 51.175879 0.16836 -1.10066 -0.256259 3666.67
331 100 10 18.640222961 0.050070795 2.8222 0 2.09019 2.87867 3.56623 3.56623 6.0149 0.52685 5.13972 -36.6237 7.40266 0 -0.0774958 0 -23.2743 10.6565 2.54997 -4.61625 51.317189 0.14131 -0.915592 0.185066 3666.67
332 100 10 18.700513445 0.060290484 2.8222 0 2.09055 2.87938 3.56623 3.56623 10.4431 4.42816 5.14238 -31.4487 5.17498 0 -0.0535941 0 -23.2743 10.6565 2.54997 -4.61625 51.487341 0.170152 -0.786218 0.129374 3666.67
333 100 10 18.760195927 0.059682482 2.8934 0.0712011 2.09096 2.88202 3.56623 3.56623 6.20936 -4.2337 5.14292 -15.2033 16.2454 1.193 0.1193 1.193 -23.2743 10.6565 2.54997 -4.61625 51.660026 0.172685 -0.380081 0.406136 3759.17
334 100 10 18.82007457 0.059878643 2.92454 0.0311415 2.09138 2.88459 3.56623 3.56623 3.71344 -2.49592 5.1422 -18.1111 -2.90788 0.520077 0.171308 -0.672921 -23.2743 10.6565 2.54997 -4.61625 51.835143 0.175117 -0.452778 -0.072697 3799.63
335 100 10 18.880037469 0.059962899 2.96937 0.0448263 2.09182 2.88685 3.56623 3.56623 3.898 0.184557 5.14158 -10.2316 7.87953 0.747567 0.246064 0.22749 -23.2743 10.6565 2.54997 -4.61625 52.013195 0.178052 -0.25579 0.196988 3857.87
336 100 10 18.940213617 0.060176148 3.04131 0.0719397 2.09229 2.88831 3.56623 3.56623 31.9984 28.1004 5.15506 -8.19752 2.03409 1.19549 0.365613 0.447919 -23.2743 10.6565 2.09857 -4.61625 52.196209 0.183014 -0.204938 0.0508522 3951.34
337 100 10 19.0002665 0.060052883 3.14933 0.108024 2.09282 2.89083 3.56623 3.56623 40.9067 8.90828 5.173 -1.3214 6.87612 1.79881 0.545494 0.603327 -23.2743 10.6565 2.09857 -4.61625 52.385335 0.189126 -0.0330351 0.171903 4091.68
338 100 10 19.059989622 0.059723122 3.22069 0.0713613 2.09339 2.8949 3.56623 3.56623 61.9828 21.0762 5.20149 6.17846 7.49986 1.19487 0.664981 -0.603944 -23.2743 10.6565 2.09857 -4.61625 52.577685 0.19235 0.154461 0.187497 4184.4
339 100 10 19.110299074 0.050309452 3.29238 0.0716882 2.09399 2.90152 3.56623 3.56623 18.0699 -43.9129 5.20794 6.53689 0.358433 1.42494 0.807475 0.230076 -23.2743 10.6565 2.09857 -4.61625 52.743323 0.165638 0.163422 0.00896081 4277.54
340 100 10 19.170396438 0.060097364 3.40047 0.108091 2.09465 2.90923 3.56623 3.56623 10.4211 -7.64879 5.21055 8.09517 1.55828 1.7986 0.987335 0.373655 -23.2743 10.6565 2.09857 -4.61625 52.947682 0.204359 0.202379 0.038957 4417.97
341 100 10 19.229301093 0.058904655 3.47239 0.0719182 2.09534 2.91728 3.56623 3.56623 6.1385 -4.28261 5.21102 13.2667 5.17158 1.22093 1.10943 -0.577674 -23.2743 10.6565 2.09857 -4.61625 53.152222 0.20454 0.331669 0.129289 4511.41
342 100 10 19.280149171 0.050848078 3.5435 0.0711102 2.09606 2.92529 3.56623 3.56623 42.0576 35.9191 5.22946 0.797153 -12.4696 1.39848 1.24928 0.177558 -23.2743 10.6565 2.09857 -4.61625 53.332402 0.18018 0.0199288 -0.31174 4603.8
343 100 10 19.33028627 0.050137099 3.4052 -0.138294 2.09672 2.93184 3.56623 3.56623 40.3181 -1.73955 5.24701 8.43893 7.64178 -2.75833 0.854144 -4.15681 -23.2743 10.6565 2.09857 -4.61625 53.503129 0.170727 0.210973 0.191044 4424.12
344 100 10 19.380310409 0.050024139 3.17596 -0.229246 2.09725 2.93641 3.56623 3.56623 4.07349 -36.2446 5.24642 4.68664 -3.75229 -4.58271 0.343866 -1.82438 -23.2743 10.6565 2.09857 -4.61625 53.662004 0.158875 0.117166 -0.0938073 4126.28
345 100 10 19.440347772 0.060037363 2.9206 -0.255357 2.09767 2.93847 3.56623 3.56623 2.04303 -2.03046 5.24482 1.91901 -2.76763 -4.25331 -0.156222 0.3294 -23.2743 10.6565 2.09857 -4.61625 53.837349 0.175345 0.0479753 -0.0691907 3794.52
346 100 10 19.499992206 0.059644434 2.89412 -0.0264843 2.09806 2.94112 3.56623 3.56623 3.69171 1.64868 5.24405 -8.05897 -9.97798 -0.444036 -0.320174 3.80927 -23.2743 10.6565 2.09857 -4.61625 54.009967 0.172618 -0.201474 -0.24945 3760.11
347 100 10 19.550003193 0.050010987 2.83544 -0.0586796 2.09843 2.94317 3.56623 3.56623 3.60068 -0.0910335 5.24323 -13.0944 -5.03538 -1.17333 -0.617388 -0.729298 -23.2743 10.6565 2.09857 -4.61625 54.15177 0.141803 -0.327359 -0.125885 3683.87
348 100 10 19.610140717 0.060137524 2.8222 -0.0132401 2.09879 2.94476 3.56623 3.56623 3.31603 -0.284649 5.24226 -17.3236 -4.22927 -0.220164 -0.758892 0.95317 -23.2743 10.6565 2.09857 -4.61625 54.32149 0.16972 -0.433091 -0.105732 3666.67
349 100 10 19.660454009 0.050313292 2.8222 0 2.09915 2.94641 3.56623 3.56623 2.69696 -0.619067 5.241 -19.2844 -1.96075 0 -0.901386 0.220164 -23.2743 10.6565 2.09857 -4.61625 54.463484 0.141994 -0.482109 -0.0490187 3666.67
350 100 10 19.720212043 0.059758034 2.8222 0 2.09951 2.94805 3.56623 3.56623 2.53773 -0.159227 5.23965 -19.0205 0.263903 0 -1.08125 0 -23.2743 10.6565 2.09857 -4.61625 54.632133 0.168649 -0.475512 0.00659758 3666.67
351 100 10 19.780330335 0.060118292 2.8222 0 2.09987 2.94974 3.56623 3.56623 1.98365 -0.554083 5.23803 -16.3172 2.70323 0 -1.20334 0 -23.2743 10.6565 2.09857 -4.61625 54.801799 0.169666 -0.407931 0.0675808 3666.67
352 100 10 19.839465486 0.059135151 2.8222 0 2.10023 2.95139 3.56623 3.56623 1.79528 -0.188369 5.23631 -14.3279 1.98933 0 -1.34319 0 -23.2743 10.6565 2.09857 -4.61625 54.96869 0.166891 -0.358198 0.0497332 3666.67
353 100 10 19.890218492 0.050753006 2.8222 0 2.10059 2.95277 3.56623 3.56623 1.73202 -0.0632611 5.23457 -12.5996 1.7283 0 -1.06735 0 -23.2743 10.6565 2.09857 -4.61625 55.111925 0.143235 -0.31499 0.0432076 3666.67
354 100 10 19.949486124 0.059267632 2.8222 0 2.10095 2.9547 3.56623 3.56623 1.69898 -0.0330446 5.23281 -34.6839 -22.0843 0 -0.609084 0 -23.2743 10.6565 2.09857 -4.61625 55.27919 0.167265 -0.867097 -0.552107 3666.67
355 100 10 19.999914297 0.050428173 2.85849 0.0362914 2.10133 2.95698 3.56623 3.56623 3.54186 1.84288 5.23197 -5.66651 29.0174 0.719664 -0.111787 0.719664 -23.2743 10.6565 2.09857 -4.61625 55.423338 0.144148 -0.141663 0.725435 3713.82
356 100 10 20.050121028 0.050206731 2.8222 -0.0362914 2.10169 2.95891 3.56623 3.56623 4.49091 0.949052 5.2316 -1.32937 4.33714 -0.722839 -0.139667 -1.4425 -23.2743 10.6565 2.09857 -4.61625 55.565031 0.141693 -0.0332343 0.108429 3666.67
357 100 10 20.100445456 0.050324428 2.87816 0.0559583 2.10207 2.96139 3.56623 3.56623 3.85198 -0.638935 5.23091 -8.94723 -7.61786 1.11195 0.0888613 1.83479 -23.2743 10.6565 2.09857 -4.61625 55.709873 0.144842 -0.223681 -0.190446 3739.37
358 100 10 20.159906818 0.059461362 2.86745 -0.0107076 2.10245 2.96345 3.56623 3.56623 6.20046 2.34848 5.23139 -13.838 -4.89074 -0.180077 0.0928699 -1.29203 -23.2743 10.6565 2.09857 -4.61625 55.880375 0.170502 -0.345949 -0.122268 3725.46
359 100 10 20.219654516 0.059747698 2.85831 -0.00914192 2.10283 2.96565 3.56623 3.56623 6.18044 -0.0200211 5.23187 -14.5988 -0.760831 -0.153009 0.0775691 0.0270681 -23.2743 10.6565 2.09857 -4.61625 56.051152 0.170777 -0.36497 -0.0190208 3713.58
360 100 10 20.270401986 0.05074747 2.84941 -0.00889921 2.1032 2.96784 3.56623 3.56623 8.41599 2.23555 5.23345 -17.2444 -2.64561 -0.175363 0.0600328 -0.0223539 -23.2743 10.6565 2.09857 -4.61625 56.195752 0.1446 -0.43111 -0.0661403 3702.02
361 100 10 20.330600758 0.060198772 2.84015 -0.00925803 2.10356 2.96995 3.56623 3.56623 11.4902 3.0742 5.23655 -21.4799 -4.23548 -0.153791 0.0446537 0.0215716 -23.2743 10.6565 2.09857 -4.61625 56.366725 0.170973 -0.536997 -0.105887 3689.99
362 100 10 20.390685961 0.060085203 2.83735 -0.00279617 2.10393 2.97202 3.56623 3.56623 14.3497 2.85953 5.24106 -25.1276 -3.64766 -0.0465368 0.04 0.107254 -23.2743 10.6565 2.09857 -4.61625 56.537208 0.170483 -0.628189 -0.0911915 3686.36
363 100 10 20.450787773 0.060101812 2.8222 -0.0151553 2.10428 2.97395 3.56623 3.56623 4.84593 -9.50379 5.24087 -25.5874 -0.459814 -0.252161 0.0147839 -0.205624 -23.2743 10.6565 2.09857 -4.61625 56.706827 0.169619 -0.639684 -0.0114954 3666.67
364 100 10 20.510047245 0.059259472 2.84652 0.024327 2.10465 2.97611 3.56623 3.56623 5.07817 0.232233 5.24079 -1.09646 24.4909 0.410517 0.0558357 0.662678 -23.2743 10.6565 2.09857 -4.61625 56.875511 0.168684 -0.0274116 0.612273 3698.27
365 100 10 20.560646491 0.050599246 2.8222 -0.024327 2.10501 2.97804 3.56623 3.56623 4.72794 -0.350227 5.24053 -48.1687 -47.0723 -0.480779 -0.0642086 -0.891296 -23.2743 10.6565 2.09857 -4.61625 57.018312 0.142801 -1.20422 -1.17681 3666.67
366 100 10 20.619704682 0.059058191 2.8222 0 2.10536 2.97996 3.56623 3.56623 11.1732 6.44528 5.24347 -26.7273 21.4414 0 0.00807522 0.480779 -23.2743 10.6565 2.09857 -4.61625 57.184986 0.166674 -0.668182 0.536036 3666.67
367 100 10 20.670022294 0.050317612 2.8222 0 2.10572 2.98127 3.56623 3.56623 12.2618 1.08854 5.24694 -39.8545 -13.1272 0 -0.10312 0 -23.2743 10.6565 2.09857 -4.61625 57.326992 0.142006 -0.996363 -0.32818 3666.67
368 100 10 20.730130314 0.06010802 2.8222 0 2.10607 2.98208 3.56623 3.56623 16.51 4.24822 5.2525 -45.7272 -5.87265 0 -0.0851121 0 -23.2743 10.6565 2.09857 -4.61625 57.496629 0.169637 -1.14318 -0.146816 3666.67
369 100 10 20.780575702 0.050445388 2.8222 0 2.10642 2.98251 3.56623 3.56623 7.90729 -8.6027 5.25381 -40.1656 5.56152 0 -0.0698113 0 -23.2743 10.6565 2.09857 -4.61625 57.638996 0.142367 -1.00414 0.139038 3666.67
370 100 10 20.839613862 0.05903816 2.8222 0 2.10678 2.98171 3.56623 3.56623 7.1082 -0.799091 5.25473 -33.9927 6.1729 0 -0.052275 0 -23.2743 10.6565 1.79881 -4.61625 57.805613 0.166617 -0.849818 0.154323 3666.67
371 100 10 20.890267475 0.050653613 2.8222 0 2.10713 2.98002 3.56623 3.56623 7.99142 0.883226 5.25608 -31.1274 2.86535 0 -0.0368959 0 -23.2743 10.6565 1.79881 -4.61625 57.948567 0.142954 -0.778185 0.0716336 3666.67
372 100 10 20.950386215 0.06011874 2.89339 0.0711906 2.10752 2.97944 3.56623 3.56623 6.66981 -1.32161 5.25677 -16.5717 14.5557 1.18417 0.0861744 1.18417 -23.2743 10.6565 1.79881 -4.61625 58.122514 0.173947 -0.414293 0.363892 3759.16
373 100 10 21.009832696 0.059446481 2.96597 0.0725832 2.10794 2.98088 3.56623 3.56623 7.08294 0.413133 5.25767 -4.65868 11.913 1.22098 0.233489 0.0368175 -23.2743 10.6565 1.79881 -4.61625 58.298831 0.176317 -0.116467 0.297826 3853.46
374 100 10 21.070293133 0.060460437 3.07348 0.107506 2.10842 2.98295 3.56623 3.56623 7.11486 0.0319147 5.25859 15.0209 19.6795 1.77813 0.37025 0.557142 -23.2743 10.6565 1.79881 -4.61625 58.484655 0.185824 0.375521 0.491988 3993.14
375 100 10 21.130349953 0.06005682 2.97798 -0.0955014 2.10884 2.98377 3.56623 3.56623 6.79595 -0.318907 5.25935 24.9628 9.94194 -1.59018 0.259309 -3.36831 -23.2743 10.6565 1.79881 -4.61625 58.663503 0.178848 0.62407 0.248548 3869.06
376 100 10 21.190478997 0.060129044 2.8222 -0.155779 2.10919 2.98303 3.56623 3.56623 6.43902 -0.356929 5.25993 30.8453 5.88249 -2.59074 0.000235314 -1.00055 -23.2743 10.6565 1.79881 -4.61625 58.833199 0.169696 0.771132 0.147062 3666.67
377 100 10 21.250261287 0.05978229 2.8222 0 2.10955 2.98292 3.56623 3.56623 6.41262 -0.0263988 5.26049 36.9693 6.12404 0 0.000235314 2.59074 -23.2743 10.6565 1.79881 -4.61625 59.001916 0.168717 0.924233 0.153101 3666.67
378 100 10 21.300370162 0.050108875 2.8222 0 2.1099 2.98243 3.56623 3.56623 6.66441 0.251792 5.26118 36.5923 -0.376978 0 0.000235314 0 -23.2743 10.6565 1.79881 -4.61625 59.143333 0.141417 0.914809 -0.00942445 3666.67
379 100 10 21.35050435 0.050134188 2.8222 0 2.11025 2.98243 3.56623 3.56623 6.59565 -0.0687608 5.26184 31.5372 -5.05513 0 0.000235314 0 -23.2743 10.6565 1.79881 -4.61625 59.284822 0.141489 0.78843 -0.126378 3666.67
380 100 10 21.400551433 0.050047083 2.8222 0 2.1106 2.98243 3.56623 3.56623 6.86824 0.272591 5.26263 24.8631 -6.67413 0 0.000235314 0 -23.2743 10.6565 1.79881 -4.61625 59.426065 0.141243 0.621577 -0.166853 3666.67
381 100 10 21.459742041 0.059190608 2.89417 0.0719709 2.11098 2.98315 3.56623 3.56623 6.11289 -0.755355 5.26305 15.9311 -8.93203 1.21592 0.121827 1.21592 -23.2743 10.6565 1.79881 -4.61625 59.597373 0.171308 0.398276 -0.223301 3760.17
382 100 10 21.51084644 0.051104399 2.9299 0.0357332 2.11138 2.98391 3.56623 3.56623 6.08543 -0.0274544 5.26345 10.3324 -5.59862 0.69922 0.0733325 -0.516698 -23.2743 10.6565 1.79881 -4.61625 59.747104 0.149731 0.258311 -0.139966 3806.6
383 100 10 21.569695799 0.058849359 3.07368 0.143777 2.11185 2.98643 3.56623 3.56623 5.69362 -0.391815 5.26366 -12.6076 -22.94 2.44313 0.195547 1.74391 -23.2743 10.6565 2.44313 -4.61625 59.927988 0.180884 -0.315189 -0.5735 3993.4
384 100 10 21.619991587 0.050295788 3.14654 0.0728664 2.11236 2.98967 3.56623 3.56623 5.51404 -0.179576 5.26378 -20.3468 -7.73921 1.44876 0.16261 -0.994372 -23.2743 10.6565 2.44313 -4.61625 60.086246 0.158258 -0.508669 -0.19348 4088.07
385 100 10 21.679236787 0.0592452 3.03691 -0.109631 2.11281 2.99182 3.56623 3.56623 5.38075 -0.133289 5.26384 -23.8014 -3.4546 -1.85046 0.136583 -3.29922 -23.2743 10.6565 2.44313 -4.61625 60.266169 0.179923 -0.595034 -0.0863651 3945.63
