x averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
801 100 10 46.191 0.060000000 3.91439 0.143145 5.06668 4.45524 9.42117 6.45727 3.49523 -0.254842 6.2358 13.8548 1.31517 2.38576 -1.43091 6.66437 -5.35089 8.19672 4.98814 -4.98957 235.829019 0.234863 0.346369 0.0328792 5085.67
802 100 10 46.251 0.060000000 3.93277 0.0183783 5.06529 4.43224 9.42117 6.45727 3.53915 0.0439241 6.23248 14.5298 0.675009 0.306304 -1.08458 -2.07945 -5.35089 8.19672 4.98814 -4.98957 236.064985 0.235966 0.363245 0.0168752 5109.55
803 100 10 46.31 0.059000000 3.77499 -0.157783 5.0637 4.4088 9.42117 6.45727 3.13358 -0.405573 6.22867 14.4053 -0.124507 -2.67428 -1.21759 -2.98058 -5.35089 8.19672 4.98814 -4.98957 236.287709 0.222724 0.360132 -0.00311267 4904.55
804 100 10 46.361 0.051000000 3.8123 0.0373125 5.06216 4.38862 9.42117 6.45727 3.21552 0.0819389 6.22497 14.9262 0.520959 0.731618 -1.07257 3.4059 -5.35089 8.19672 4.98814 -4.98957 236.482136 0.194427 0.373156 0.013024 4953.03
805 100 10 46.42 0.059000000 3.96162 0.14932 5.06081 4.37283 9.42117 6.45727 3.63331 0.417799 6.22179 15.3889 0.462621 2.53085 -0.789481 1.79923 -5.35089 8.19672 4.98814 -4.98814 236.715871 0.233735 0.384721 0.0115655 5147.03
806 100 10 46.471 0.051000000 3.98772 0.0261037 5.0595 4.36025 9.42117 6.45727 3.79847 0.165158 6.21882 14.4786 -0.910271 0.511838 -0.255838 -2.01901 -5.35089 8.19672 4.98814 -4.98814 236.919245 0.203374 0.361965 -0.0227568 5180.94
807 100 10 46.531 0.060000000 3.94317 -0.0445483 5.05813 4.35016 9.42117 6.45727 3.72081 -0.0776608 6.21576 13.7366 -0.741996 -0.742471 -0.373975 -1.25431 -5.35089 8.19672 4.98814 -4.98814 237.155835 0.23659 0.343415 -0.0185499 5123.07
808 100 10 46.59 0.059000000 3.77124 -0.171929 5.05656 4.3413 9.42117 6.45727 3.42366 -0.297151 6.21235 12.5085 -1.22805 -2.91405 -0.88594 -2.17158 -5.35089 8.19672 4.98814 -4.98814 237.378338 0.222503 0.312714 -0.0307012 4899.69
809 100 10 46.65 0.060000000 3.93481 0.163564 5.05519 4.33688 9.42117 6.45727 3.78818 0.364522 6.20939 12.1712 -0.337334 2.72607 -0.141698 5.64012 -5.35089 8.19672 4.98814 -4.98814 237.614426 0.236088 0.30428 -0.00843334 5112.2
810 100 10 46.701 0.051000000 3.98547 0.0506642 5.05388 4.33096 9.42117 6.45727 3.92254 0.134362 6.2066 11.6267 -0.544504 0.993415 0.385505 -1.73265 -5.35089 8.19672 4.98814 -4.98814 237.817685 0.203259 0.290668 -0.0136126 5178.02
811 100 10 46.761 0.060000000 3.83342 -0.152055 5.0524 4.32096 9.42117 6.45727 3.87583 -0.0467142 6.20376 10.9042 -0.722493 -2.53425 -0.106496 -3.52767 -5.35089 8.19672 4.98814 -4.98814 238.04769 0.230005 0.272605 -0.0180623 4980.47
812 100 10 46.82 0.059000000 4.02015 0.186733 5.05114 4.3118 9.42117 6.45727 4.62349 0.747659 6.20184 10.4784 -0.425824 3.16497 0.179371 5.69922 -5.35089 8.19672 4.98814 -4.98814 238.284879 0.237189 0.26196 -0.0106456 5223.08
813 100 10 46.871 0.051000000 4.27031 0.250155 5.05019 4.30807 9.42117 6.45727 4.76264 0.139152 6.20009 9.43296 -1.04542 4.905 0.937299 1.74003 -5.35089 8.19672 4.98814 -4.98814 238.502665 0.217786 0.235824 -0.0261356 5548.08
814 100 10 46.93 0.059000000 4.1673 -0.103005 5.04912 4.30631 9.42117 6.45727 4.42306 -0.339584 6.19793 8.93259 -0.500367 -1.74585 0.689552 -6.65085 -5.35089 8.19672 4.98814 -4.98814 238.748536 0.245871 0.223315 -0.0125092 5414.26
815 100 10 46.981 0.051000000 4.26356 0.0962572 5.04817 4.30747 9.42117 6.45727 5.04655 0.623491 6.19654 8.65714 -0.275458 1.8874 0.625207 3.63324 -5.35089 8.19672 4.98814 -4.98814 238.965977 0.217441 0.216428 -0.00688645 5539.32
816 100 10 47.041 0.060000000 4.51685 0.25329 5.04753 4.30831 9.42117 6.45727 5.54381 0.497263 6.19575 8.70624 0.0491071 4.22149 0.996173 2.3341 -5.35089 8.19672 4.98814 -4.98814 239.236988 0.271011 0.217656 0.00122768 5868.4
817 100 10 47.102 0.061000000 4.79694 0.280089 5.04722 4.30979 9.42117 6.45727 5.46389 -0.0799232 6.19486 9.05174 0.345501 4.59162 1.52958 0.370126 -5.35089 8.19672 4.98814 -4.98814 239.529601 0.292613 0.226294 0.00863752 6232.3
818 100 10 47.161 0.059000000 4.61791 -0.179027 5.0467 4.30752 9.42117 6.45727 4.09574 -1.36814 6.19233 8.67424 -0.377504 -3.03436 1.51755 -7.62598 -5.35089 8.19672 4.98814 -4.98814 239.802058 0.272457 0.216856 -0.00943761 5999.7
819 100 10 47.22 0.059000000 4.32851 -0.289395 5.04584 4.30251 9.42117 6.45727 4.33056 0.234812 6.19008 7.30861 -1.36563 -4.905 0.754445 -1.87064 -5.35089 8.19672 4.98814 -4.98814 240.05744 0.255382 0.182715 -0.0341409 5623.71
820 100 10 47.271 0.051000000 4.08326 -0.24525 5.04468 4.29689 9.42117 6.45727 4.45318 0.122625 6.18799 7.76834 0.45974 -4.80883 0.17422 0.0961696 -5.35089 8.19672 4.98814 -4.98814 240.265686 0.208246 0.194209 0.0114935 5305.08
821 100 10 47.333 0.062000000 4.28612 0.202851 5.04377 4.29192 9.42117 6.45727 5.45953 1.00635 6.18711 9.80764 2.03929 3.2718 0.754825 8.08062 -5.35089 8.19672 4.98814 -4.98814 240.531425 0.265739 0.245191 0.0509823 5568.62
822 100 10 47.392 0.059000000 4.53237 0.246258 5.04315 4.28943 9.42117 6.45727 5.45917 -0.000355213 6.18624 9.40958 -0.398054 4.17386 0.855714 0.902066 -5.35089 8.19672 4.98814 -4.98814 240.798835 0.26741 0.23524 -0.00995134 5888.57
823 100 10 47.45 0.058000000 4.73218 0.199805 5.04278 4.28767 9.42117 6.45727 5.1031 -0.356069 6.18493 10.2024 0.792827 3.44492 0.709706 -0.728942 -5.35089 8.19672 4.98814 -4.98814 241.073301 0.274466 0.25506 0.0198207 6148.16
824 100 10 47.501 0.051000000 4.78123 0.0490503 5.04246 4.28504 9.42117 6.45727 4.1996 -0.9035 6.18255 8.37871 -1.8237 0.961771 0.980468 -2.48315 -5.35089 8.19672 4.98814 -4.98814 241.317144 0.243843 0.209468 -0.0455926 6211.89
825 100 10 47.561 0.060000000 4.48693 -0.2943 5.0418 4.28192 9.42117 6.45727 4.2455 0.0458959 6.18023 9.86039 1.48169 -4.905 0.301228 -5.86677 -5.35089 8.19672 4.98814 -4.98814 241.58636 0.269216 0.24651 0.0370422 5829.53
826 100 10 47.62 0.059000000 4.45251 -0.0344214 5.04109 4.28091 9.42117 6.45727 4.91737 0.671865 6.17872 9.38579 -0.474604 -0.583414 -0.179263 4.32159 -5.35089 8.19672 4.98814 -4.98814 241.849058 0.262698 0.234645 -0.0118651 5784.8
827 100 10 47.672 0.052000000 4.70757 0.25506 5.0407 4.2844 9.42117 6.45727 5.36541 0.448047 6.17775 11.0712 1.68536 4.905 -0.147925 5.48842 -5.35089 8.19672 4.98814 -4.98814 242.093852 0.244794 0.276779 0.0421341 6116.18
828 100 10 47.731 0.059000000 4.79133 0.0837607 5.0404 4.28654 9.42117 6.45727 4.95061 -0.414804 6.17629 10.2902 -0.780953 1.41967 0.297478 -3.48533 -5.35089 8.19672 4.98814 -4.98814 242.37654 0.282688 0.257255 -0.0195238 6225.01
829 100 10 47.79 0.059000000 4.49703 -0.2943 5.03975 4.28302 9.42117 6.45727 4.61953 -0.331081 6.17443 9.39697 -0.893228 -4.98814 0.289164 -6.40781 -5.35089 8.19672 4.98814 -4.98814 242.641865 0.265325 0.234924 -0.0223307 5842.65
830 100 10 47.841 0.051000000 4.35936 -0.13767 5.03894 4.27965 9.42117 6.45727 4.87976 0.260235 6.17289 9.24125 -0.155722 -2.69941 0.500106 2.28872 -5.35089 8.19672 4.98814 -4.98814 242.864192 0.222327 0.231031 -0.00389306 5663.78
831 100 10 47.901 0.060000000 4.5948 0.23544 5.03841 4.27574 9.42117 6.45727 5.49647 0.616705 6.17209 9.95881 0.717562 3.924 0.565326 6.62341 -5.35089 8.19672 4.98814 -4.98814 243.13988 0.275688 0.24897 0.017939 5969.67
832 100 10 47.962 0.061000000 4.80276 0.207959 5.03813 4.27092 9.42117 6.45727 5.53569 0.039225 6.17133 9.56995 -0.388857 3.40917 0.488856 -0.514829 -5.35089 8.19672 4.98814 -4.98814 243.432848 0.292968 0.239249 -0.00972143 6239.86
833 100 10 48.021 0.059000000 5.05161 0.248856 5.03815 4.26569 9.42117 6.45727 3.90101 -1.63469 6.16864 6.65235 -2.9176 4.2179 0.566155 0.808733 -5.35089 8.19672 4.98814 -4.98814 243.730893 0.298045 0.166309 -0.07294 6563.18
834 100 10 48.081 0.060000000 4.91405 -0.137564 5.038 4.25663 9.42117 6.45727 4.18756 0.286555 6.16629 5.87057 -0.781782 -2.29273 0.240705 -6.51063 -5.35089 8.19672 4.98814 -4.98814 244.025736 0.294843 0.146764 -0.0195445 6384.45
835 100 10 48.141 0.060000000 4.61975 -0.2943 5.03751 4.24169 9.42117 6.45727 4.4907 0.303139 6.16431 6.8389 0.96833 -4.905 0.240705 -2.61227 -5.35089 8.19672 4.98814 -4.98814 244.302921 0.277185 0.170973 0.0242082 6002.09
836 100 10 48.2 0.059000000 4.50359 -0.116159 5.03688 4.22265 9.42117 6.45727 5.51885 1.02815 6.16354 8.82561 1.98671 -1.9688 0.102166 2.93621 -5.35089 8.19672 4.98814 -4.98814 244.568633 0.265712 0.22064 0.0496677 5851.17
837 100 10 48.251 0.051000000 4.65074 0.14715 5.03642 4.20458 9.42117 6.45627 5.57328 0.0544299 6.16285 10.4903 1.66473 2.88529 -0.0998044 4.85409 -5.35089 8.19672 4.98814 -4.98814 244.805821 0.237188 0.262258 0.0416182 6042.35
838 100 10 48.312 0.061000000 4.80225 0.151509 5.03614 4.19022 9.42117 6.45627 4.81833 -0.754956 6.16126 10.9841 0.493797 2.48375 0.00660332 -0.401544 -5.35089 8.19672 4.98814 -4.98814 245.098758 0.292937 0.274603 0.0123449 6239.2
839 100 10 48.372 0.060000000 4.65019 -0.152055 5.03569 4.17282 9.42117 6.45627 4.16482 -0.65351 6.15891 11.0449 0.0607741 -2.53425 0.251992 -5.018 -5.35089 8.19672 4.98814 -4.98814 245.37777 0.279012 0.276123 0.00151935 6041.64
840 100 10 48.431 0.059000000 4.3608 -0.289395 5.03489 4.15187 9.42117 6.40722 4.34914 0.184324 6.15678 11.03 -0.0149119 -4.90501 0.0314331 -2.37076 -5.35089 8.19672 4.98814 -4.98814 245.635057 0.257287 0.27575 -0.000372797 5665.66
841 100 10 48.491 0.060000000 4.27039 -0.0904121 5.034 4.13251 9.42117 6.40722 7.50477 3.15562 6.15837 11.7696 0.739564 -1.50687 -0.511653 3.39814 -5.35089 8.19672 4.98814 -4.98814 245.89128 0.256223 0.294239 0.0184891 5548.19
842 100 10 48.551 0.060000000 4.51434 0.24395 5.03339 4.11653 9.42117 6.40722 5.74333 -1.76144 6.15788 13.468 1.69848 4.06584 -0.445986 5.57271 -5.35089 8.19672 4.98814 -4.98814 246.16214 0.27086 0.336701 0.0424621 5865.14
843 100 10 48.61 0.059000000 4.51871 0.00437021 5.03278 4.09764 9.42117 6.11292 4.23463 -1.5087 6.15562 12.5542 -0.913805 0.0740714 -0.860369 -3.99177 -5.35089 8.19672 4.98814 -4.98814 246.428744 0.266604 0.313856 -0.0228451 5870.81
844 100 10 48.672 0.062000000 4.3884 -0.130305 5.03203 4.0804 9.42117 5.81862 4.1305 -0.104128 6.15325 11.3594 -1.19487 -2.10169 -0.841265 -2.17576 -5.35089 8.19672 4.98814 -4.98814 246.700825 0.272081 0.283984 -0.0298717 5701.52
845 100 10 48.731 0.059000000 4.31836 -0.0700407 5.03119 4.06539 9.42117 5.55865 9.07264 4.94214 6.15667 7.77494 -3.58443 -1.18713 -0.469478 0.91456 -5.35089 8.19672 4.98814 -4.98814 246.955608 0.254783 0.194373 -0.0896108 5610.52
846 100 10 48.791 0.060000000 4.59715 0.278789 5.03069 4.05578 9.42117 5.3661 10.3455 1.27288 6.16156 7.83212 0.0571829 4.64648 0.19205 5.83361 -5.35089 8.19672 4.98814 -4.98814 247.231437 0.275829 0.195803 0.00142957 5972.73
847 100 10 48.85 0.059000000 4.89145 0.2943 5.03052 4.05103 9.42117 5.0718 10.4887 0.143137 6.16661 5.61278 -2.21934 4.98814 0.402334 0.341653 -5.35089 8.19672 4.98814 -4.98814 247.520033 0.288596 0.140319 -0.0554836 6355.09
848 100 10 48.901 0.051000000 5.10337 0.211922 5.03061 4.05135 9.42117 5.10337 16.121 5.63229 6.17821 4.53587 -1.07691 4.15534 0.569493 -0.8328 -5.35089 8.19672 4.98814 -4.98814 247.780305 0.260272 0.113397 -0.0269227 6630.43
849 100 10 48.961 0.060000000 5.34242 0.239045 5.03097 4.05695 9.42117 5.34242 20.444 4.32301 6.19482 2.70361 -1.83226 3.98409 1.22133 -0.171251 -5.35089 8.19672 4.98814 -4.98814 248.10085 0.320545 0.0675902 -0.0458066 6941
850 100 10 49.02 0.059000000 5.63672 0.2943 5.03168 4.06843 9.42117 5.63672 12.808 -7.636 6.20251 2.32345 -0.380153 4.98814 2.21064 1.00405 -5.35089 8.19672 4.98814 -4.98814 248.433416 0.332566 0.0580864 -0.00950382 7323.36
851 100 10 49.071 0.051000000 5.87857 0.241856 5.03266 4.08533 9.42117 5.87857 9.08615 -3.72181 6.20586 3.17275 0.849296 4.74227 2.83555 -0.24587 -5.35089 8.19672 4.98814 -4.98814 248.733223 0.299807 0.0793187 0.0212324 7637.58
852 100 10 49.132 0.061000000 6.08329 0.204711 5.03388 4.10717 9.42117 6.08329 15.8533 6.76713 6.21705 -1.31925 -4.492 3.35592 2.76456 -1.38635 -5.35089 8.19672 4.98814 -4.98814 249.104303 0.37108 -0.0329813 -0.1123 7903.55
853 100 10 49.19 0.058000000 6.37268 0.289395 5.03543 4.13318 9.42117 6.37268 10.4973 -5.35594 6.22201 0.350679 1.66993 4.98957 3.25611 1.63365 -5.35089 8.19672 4.98957 -4.98814 249.473918 0.369615 0.00876697 0.0417482 8279.54
854 100 10 49.241 0.051000000 6.61536 0.242684 5.03726 4.16162 9.42117 6.61536 9.21111 -1.28622 6.22547 3.40584 3.05516 4.75851 3.94213 -0.231059 -5.35089 8.19672 4.98957 -4.98814 249.811302 0.337384 0.0851459 0.076379 8594.84
855 100 10 49.3 0.059000000 6.85488 0.239517 5.03936 4.19246 9.42117 6.85488 9.86207 0.650967 6.22967 2.59228 -0.813558 4.05961 4.4668 -0.698902 -5.35089 8.19672 4.98957 -4.98814 250.21574 0.404438 0.064807 -0.020339 8906.03
856 100 10 49.361 0.061000000 6.61324 -0.241645 5.04118 4.22026 9.42117 6.85488 9.61438 -0.247692 6.23358 -8.04101 -10.6333 -3.96139 3.60602 -8.021 -5.35089 8.19672 4.98957 -4.98814 250.619147 0.403407 -0.201025 -0.265832 8592.07
857 100 10 49.42 0.059000000 6.41717 -0.196067 5.04276 4.24905 9.42117 6.85488 9.82099 0.20661 6.23772 -6.24123 1.79978 -3.32317 2.77489 0.638224 -5.35089 8.19672 4.98957 -4.98814 250.99776 0.378613 -0.156031 0.0449945 8337.34
858 100 10 49.471 0.051000000 6.62188 0.204711 5.04458 4.28238 9.42117 6.85488 9.63935 -0.181644 6.24164 0.602454 6.84369 4.01394 2.76075 7.33711 -5.35089 8.19672 4.98957 -4.98814 251.335476 0.337716 0.0150613 0.171092 8603.31
859 100 10 49.522 0.051000000 6.84311 0.221228 5.04665 4.32082 9.42117 6.85488 9.18976 -0.449585 6.24503 -1.2699 -1.87235 4.33781 2.79612 0.323866 -5.35089 8.19672 4.98957 -4.98814 251.684475 0.348999 -0.0317475 -0.0468088 8890.73
860 100 10 49.581 0.059000000 7.1 0.256896 5.04901 4.3641 9.42117 7.1 9.44121 0.251448 6.2487 -1.66 -0.3901 4.35416 2.73272 0.0163554 -5.35089 8.19672 4.98957 -4.98814 252.103375 0.4189 -0.0414999 -0.00975249 9224.5
861 100 10 49.641 0.060000000 7.34443 0.244422 5.05165 4.40984 9.42117 7.34443 9.40914 -0.0320661 6.25233 1.28309 2.94308 4.0737 2.66586 -0.280462 -5.35089 8.19672 4.98957 -4.98814 252.544041 0.440666 0.0320771 0.0735771 9542.05
862 100 10 49.7 0.059000000 7.6147 0.270278 5.05459 4.45827 9.42117 7.6147 9.51414 0.104995 6.25607 -1.31186 -2.59494 4.58098 2.78837 0.507283 -5.35089 8.19672 4.98957 -4.98814 252.993309 0.449268 -0.0327964 -0.0648735 9893.21
863 100 10 49.76 0.060000000 7.909 0.2943 5.05786 4.50965 9.42117 7.909 9.46365 -0.0504871 6.25975 -1.51052 -0.198666 4.905 2.77991 0.324019 -5.35089 8.19672 4.98957 -4.98814 253.467849 0.47454 -0.037763 -0.00496664 10275.6
864 100 10 49.812 0.052000000 8.07992 0.170911 5.06132 4.56072 9.42117 8.07992 9.57742 0.113765 6.26354 0.0568804 1.5674 3.28676 2.63274 -1.61825 -5.35089 8.19672 4.98957 -4.98814 253.888005 0.420156 0.00142201 0.039185 10497.6
865 100 10 49.864 0.052000000 8.32516 0.24525 5.06505 4.61136 9.42117 8.32516 9.64691 0.0694933 6.26741 2.99305 2.93617 4.71634 2.69841 1.42959 -5.35089 8.19672 4.98957 -4.98814 254.320914 0.432909 0.0748263 0.0734043 10816.3
866 100 10 49.921 0.057000000 8.51155 0.18639 5.06898 4.66091 9.42117 8.51155 6.22254 -3.42437 6.26736 0.479009 -2.51404 3.27 3.42155 -1.44634 -5.35089 8.19672 4.98957 -4.98814 254.806073 0.485159 0.0119752 -0.0628511 11058.4
867 100 10 49.981 0.060000000 8.30794 -0.203616 5.07267 4.70628 9.42117 8.51155 6.43768 0.215141 6.26755 -1.22536 -1.70437 -3.3936 3.41451 -6.6636 -5.35089 8.19672 4.98957 -4.98814 255.304549 0.498476 -0.030634 -0.0426092 10793.9
868 100 10 50.041 0.060000000 8.06269 -0.24525 5.07608 4.74919 9.42117 8.51155 6.29401 -0.143675 6.26758 -0.870543 0.354817 -4.0875 2.60436 -0.693893 -5.35089 8.19672 4.98957 -4.98814 255.78831 0.483761 -0.0217636 0.00887043 10475.2
869 100 10 50.101 0.060000000 7.76348 -0.299205 5.07914 4.78912 9.42117 8.51155 6.19407 -0.0999377 6.2675 -0.241621 0.628921 -4.98676 1.67191 -0.899259 -5.35089 8.19672 4.98957 -4.98814 256.254119 0.465809 -0.00604054 0.015723 10086.5
870 100 10 50.161 0.060000000 7.47409 -0.289395 5.08186 4.82614 9.42117 8.51155 6.1982 0.00412906 6.26742 1.35243 1.59405 -4.82325 0.754168 0.163507 -5.35089 8.19672 4.98957 -4.98814 256.702564 0.448445 0.0338107 0.0398512 9710.52
871 100 10 50.221 0.060000000 7.17488 -0.299205 5.08423 4.86018 9.42117 8.51155 6.07068 -0.127521 6.2672 -0.287396 -1.63982 -4.98676 -0.151878 -0.163507 -5.35089 8.19672 4.98957 -4.98814 257.133057 0.430493 -0.0071849 -0.0409956 9321.78
872 100 10 50.28 0.059000000 6.88549 -0.289395 5.08628 4.89132 9.42117 8.51155 5.94986 -0.120813 6.26684 -1.25231 -0.964911 -4.905 -1.10048 0.0817575 -5.35089 8.19672 4.98957 -4.98814 257.539301 0.406244 -0.0313077 -0.0241228 8945.79
873 100 10 50.331 0.051000000 6.64024 -0.24525 5.08804 4.92198 9.42117 8.51155 6.02621 0.0763432 6.26657 -0.0496212 1.20269 -4.80883 -2.07186 0.0961696 -5.35089 8.19672 4.98957 -4.98814 257.877953 0.338652 -0.00124053 0.0300671 8627.16
874 100 10 50.391 0.060000000 6.34103 -0.299205 5.08945 4.95258 9.42117 8.51155 5.79007 -0.236139 6.26603 -1.16318 -1.11356 -4.98675 -2.89921 -0.177919 -5.35089 8.19672 4.98957 -4.98814 258.258415 0.380462 -0.0290794 -0.0278389 8238.42
875 100 10 50.45 0.059000000 6.05164 -0.289395 5.09054 4.98328 9.42117 8.51155 6.0388 0.248733 6.26577 3.84697 5.01015 -4.905 -3.86134 0.0817496 -5.35089 8.19672 4.98957 -4.98814 258.615462 0.357047 0.0961743 0.125254 7862.43
876 100 10 50.501 0.051000000 5.80639 -0.24525 5.09135 5.01263 9.42117 8.51155 5.93419 -0.104609 6.2654 0.615479 -3.23149 -4.80883 -4.66923 0.0961696 -5.35089 8.19672 4.98957 -4.98814 258.911588 0.296126 0.015387 -0.0807873 7543.8
877 100 10 50.562 0.061000000 5.64795 -0.158439 5.09198 5.0414 9.42117 8.51155 5.74094 -0.193249 6.2648 -4.06311 -4.67859 -2.59736 -4.5896 2.21146 -5.35089 8.19672 4.98957 -4.98814 259.256113 0.344525 -0.101578 -0.116965 7337.95
878 100 10 50.621 0.059000000 5.4027 -0.24525 5.09233 5.06674 9.42117 8.51155 5.37583 -0.365112 6.2638 -5.93261 -1.8695 -4.15678 -4.59653 -1.55942 -5.35089 8.19672 4.98957 -4.98814 259.574872 0.318759 -0.148315 -0.0467375 7019.32
879 100 10 50.681 0.060000000 5.1084 -0.2943 5.09234 5.08667 9.42117 8.51155 5.44429 0.0684594 6.26288 -7.47637 -1.54376 -4.90499 -4.58835 -0.74821 -5.35089 8.19672 4.98957 -4.98814 259.881376 0.306504 -0.186909 -0.0385941 6636.96
880 100 10 50.741 0.060000000 4.80919 -0.299205 5.09203 5.10068 9.42117 8.51155 5.17537 -0.268923 6.26166 -7.88905 -0.412683 -4.98676 -4.6047 -0.0817617 -5.35089 8.19672 4.98957 -4.98814 260.169928 0.288552 -0.197226 -0.0103171 6248.22
881 100 10 50.801 0.060000000 4.51489 -0.2943 5.09138 5.10968 9.42117 8.51155 4.39595 -0.779419 6.25957 -8.48566 -0.59661 -4.905 -4.59653 0.0817537 -5.35089 8.19672 4.98957 -4.98814 260.440822 0.270894 -0.212142 -0.0149153 5865.86
882 100 10 50.861 0.060000000 4.57714 0.0622501 5.0908 5.11774 9.42117 8.51155 4.31698 -0.0789677 6.25739 -9.46236 -0.976694 1.0375 -4.00228 5.9425 -5.35089 8.19672 4.98957 -4.98814 260.715451 0.274629 -0.236559 -0.0244174 5946.74
883 100 10 50.92 0.059000000 4.7889 0.211756 5.09046 5.12889 9.42117 8.51155 4.91496 0.597981 6.25588 -9.98344 -0.521086 3.58908 -3.16249 2.55158 -5.35089 8.19672 4.98957 -4.98814 260.997996 0.282545 -0.249586 -0.0130272 6221.85
884 100 10 50.971 0.051000000 4.73262 -0.0562763 5.09006 5.13998 9.42117 8.51155 4.90484 -0.0101171 6.25437 -8.92581 1.05763 -1.10346 -2.77416 -4.69254 -5.35089 8.19672 4.98957 -4.98814 261.23936 0.241364 -0.223145 0.0264409 6148.74
885 100 10 51.033 0.062000000 4.64733 -0.0852923 5.08957 5.14923 9.42117 8.51155 4.38244 -0.522405 6.25228 -7.07906 1.84675 -1.37568 -2.42123 -0.272226 -5.35089 8.19672 4.98957 -4.98814 261.527495 0.288135 -0.176977 0.0461687 6037.92
886 100 10 51.088 0.055000000 4.50018 -0.14715 5.08891 5.15448 9.42117 8.51155 4.61335 0.230907 6.25045 -8.42834 -1.34928 -2.67546 -2.20789 -1.29977 -5.35089 8.19672 4.98957 -4.98814 261.775005 0.24751 -0.210708 -0.033732 5846.74
887 100 10 51.14 0.052000000 4.58443 0.0842457 5.08835 5.15861 9.42117 8.51155 4.61125 -0.00209416 6.24863 -8.38435 0.0439936 1.62011 -1.78614 4.29556 -5.35089 8.19672 4.98957 -4.98814 262.013395 0.23839 -0.209609 0.00109984 5956.2
888 100 10 51.201 0.061000000 4.52808 -0.0563459 5.08772 5.1597 9.42117 8.51155 4.60771 -0.00354357 6.2468 -8.71546 -0.331113 -0.923704 -1.46284 -2.54381 -5.35089 8.19672 4.98957 -4.98814 262.289608 0.276213 -0.217886 -0.00827783 5882.99
889 100 10 51.26 0.059000000 4.513 -0.0150762 5.08708 5.15818 9.42117 8.51155 4.02202 -0.585693 6.24432 -9.44877 -0.733313 -0.255528 -0.997889 0.668176 -5.35089 8.19672 4.98957 -4.98814 262.555875 0.266267 -0.236219 -0.0183328 5863.4
890 100 10 51.32 0.060000000 4.2187 -0.2943 5.08612 5.15193 9.42117 8.51155 3.38989 -0.632122 6.24115 -7.27592 2.17285 -4.905 -0.989714 -4.64947 -5.35089 8.19672 4.98957 -4.98814 262.808997 0.253122 -0.181898 0.0543213 5481.04
891 100 10 51.371 0.051000000 3.97345 -0.24525 5.08489 5.14464 9.42117 8.51155 3.22846 -0.161439 6.23781 -9.8514 -2.57548 -4.80882 -0.980096 0.0961781 -5.35089 8.19672 4.98957 -4.98814 263.011643 0.202646 -0.246285 -0.064387 5162.41
892 100 10 51.431 0.060000000 3.82691 -0.146541 5.08349 5.13749 9.42117 8.51155 3.3526 0.124146 6.23461 -10.9343 -1.08287 -2.44235 -1.32808 2.36648 -5.35089 8.19672 4.98957 -4.98814 263.241258 0.229615 -0.273357 -0.0270718 4972.02
893 100 10 51.49 0.059000000 3.95521 0.128301 5.08224 5.13243 9.42117 8.51155 3.58055 0.227945 6.23167 -15.3538 -4.41949 2.17459 -1.46953 4.61694 -5.35089 8.19672 4.98957 -4.98814 263.474616 0.233358 -0.383844 -0.110487 5138.71
894 100 10 51.541 0.051000000 3.95614 0.000928879 5.081 5.12775 9.42117 8.51155 3.66017 0.0796219 6.22883 -15.7638 -0.410058 0.0182133 -1.35736 -2.15637 -5.35089 8.19672 4.98957 -4.98814 263.676379 0.201763 -0.394095 -0.0102515 5139.92
895 100 10 51.6 0.059000000 3.85349 -0.102654 5.07964 5.12222 9.42117 8.51155 3.49421 -0.165961 6.2258 -16.7308 -0.966969 -1.73991 -1.39379 -1.75812 -5.35089 8.19672 4.98957 -4.98814 263.903735 0.227356 -0.41827 -0.0241742 5006.55
896 100 10 51.651 0.051000000 3.8891 0.0356071 5.07832 5.11998 9.42117 8.51155 3.37219 -0.122017 6.22265 -16.7548 -0.0240099 0.698178 -1.05642 2.43808 -5.35089 8.19672 4.98957 -4.98814 264.102079 0.198344 -0.41887 -0.000600249 5052.81
897 100 10 51.71 0.059000000 3.96729 0.0781963 5.0771 5.11827 9.42117 8.51155 3.40763 0.0354408 6.21955 -17.381 -0.626243 1.32536 -1.0859 0.627182 -5.35089 8.19672 4.98957 -4.98814 264.336149 0.23407 -0.434526 -0.0156561 5154.4
898 100 10 51.761 0.051000000 3.92814 -0.0391548 5.07583 5.11486 9.42117 8.51155 3.37409 -0.0335372 6.21642 -18.3565 -0.975507 -0.767741 -1.0703 -2.0931 -5.35089 8.19672 4.98957 -4.98814 264.536484 0.200335 -0.458914 -0.0243877 5103.53
899 100 10 51.82 0.059000000 3.77859 -0.149549 5.07441 5.11241 9.42117 8.51155 3.51266 0.138567 6.21344 -18.813 -0.456438 -2.53472 -1.29822 -1.76698 -5.35089 8.19672 4.98957 -4.98814 264.759421 0.222937 -0.470325 -0.011411 4909.23
